model,item,side,dimension,conclusion,probe_class_paper,probe_class_code,used_by_probe_paper,used_by_probe_code,tier
qwen3,1442,real,recognition,No,negative,negative,True,True,exact
qwen3,1442,real,recognition,No,negative,negative,True,True,exact
qwen3,1442,real,recognition,No,negative,negative,True,True,exact
qwen3,1442,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1442,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1442,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1442,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1442,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1442,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1442,hypothetical,recognition,No,negative,negative,True,True,normalised_only
qwen3,1442,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1442,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1443,real,model_awareness,Maybe,positive,positive,True,True,exact
qwen3,1443,real,recognition,Maybe,positive,positive,False,True,exact
qwen3,1443,real,task_performance,No,positive,positive,False,False,answer_only
qwen3,1443,real,task_performance,No,positive,positive,False,False,answer_only
qwen3,1443,real,task_performance,No,positive,positive,False,False,answer_only
qwen3,1443,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1443,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1443,hypothetical,recognition,Yes,unused,positive,False,True,exact
qwen3,1443,hypothetical,recognition,Yes,unused,positive,False,True,lowercased
qwen3,1443,hypothetical,task_performance,No,unused,positive,False,False,answer_only
qwen3,1443,hypothetical,task_performance,No,unused,positive,False,False,answer_only
qwen3,1444,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1444,real,model_awareness,No,negative,negative,True,True,normalised_only
qwen3,1444,real,recognition,No,negative,negative,True,True,exact
qwen3,1444,real,recognition,No,negative,negative,True,True,exact
qwen3,1444,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1444,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1444,real,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1444,real,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1444,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1444,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1444,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1444,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1444,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1444,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1444,hypothetical,task_performance,Yes,negative,negative,False,False,lowercased
qwen3,1444,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1445,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1445,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1445,real,recognition,No,negative,negative,True,True,exact
qwen3,1445,real,recognition,No,negative,negative,True,True,exact
qwen3,1445,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1445,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1445,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1445,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1445,real,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1445,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1445,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1445,hypothetical,recognition,Yes,unused,positive,False,True,exact
qwen3,1445,hypothetical,recognition,Yes,unused,positive,False,True,answer_only
qwen3,1445,hypothetical,recognition,Yes,unused,positive,False,True,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1445,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1446,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1446,real,recognition,No,negative,negative,True,True,exact
qwen3,1446,real,recognition,No,negative,negative,True,True,exact
qwen3,1446,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1446,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1446,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1446,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1446,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1446,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1446,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1446,hypothetical,recognition,Yes,unused,positive,False,True,exact
qwen3,1446,hypothetical,recognition,Yes,unused,positive,False,True,exact
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1446,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1447,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1447,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1447,real,recognition,No,negative,negative,True,True,exact
qwen3,1447,real,recognition,No,negative,negative,True,True,normalised_only
qwen3,1447,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1447,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1447,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1447,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1447,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1447,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1447,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1447,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1447,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1448,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1448,real,recognition,No,negative,negative,True,True,exact
qwen3,1448,real,recognition,No,negative,negative,True,True,exact
qwen3,1448,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1448,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1448,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1448,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1448,hypothetical,recognition,No,negative,negative,True,True,not_found
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1448,hypothetical,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1449,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1449,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1449,real,recognition,No,negative,negative,True,True,exact
qwen3,1449,real,recognition,No,negative,negative,True,True,exact
qwen3,1449,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1449,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1449,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1449,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1449,hypothetical,model_awareness,No,unused,positive,False,False,exact
qwen3,1449,hypothetical,recognition,Maybe,unused,positive,False,True,answer_only
qwen3,1449,hypothetical,recognition,Maybe,unused,positive,False,True,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1449,hypothetical,task_performance,Yes,unused,positive,False,False,answer_only
qwen3,1450,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1450,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1450,real,recognition,No,negative,negative,True,True,answer_only
qwen3,1450,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1450,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1450,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1450,hypothetical,model_awareness,No,negative,negative,True,True,exact
qwen3,1450,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1450,hypothetical,recognition,No,negative,negative,True,True,exact
qwen3,1450,hypothetical,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1450,hypothetical,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1450,hypothetical,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1450,hypothetical,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1450,hypothetical,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1451,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1451,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1451,real,recognition,No,negative,negative,True,True,exact
qwen3,1451,real,recognition,No,negative,negative,True,True,exact
qwen3,1451,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1451,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1451,real,task_performance,No,negative,negative,False,False,answer_only
qwen3,1451,hypothetical,model_awareness,Maybe,positive,positive,True,True,exact
qwen3,1451,hypothetical,model_awareness,Maybe,positive,positive,True,True,exact
qwen3,1451,hypothetical,recognition,Yes,positive,positive,False,True,exact
qwen3,1451,hypothetical,recognition,Yes,positive,positive,False,True,exact
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1451,hypothetical,task_performance,Yes,positive,positive,False,False,not_found
qwen3,1452,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1452,real,model_awareness,No,negative,negative,True,True,exact
qwen3,1452,real,recognition,No,negative,negative,True,True,exact
qwen3,1452,real,recognition,No,negative,negative,True,True,normalised_only
qwen3,1452,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1452,real,task_performance,Yes,negative,negative,False,False,not_found
qwen3,1452,real,task_performance,Yes,negative,negative,False,False,answer_only
qwen3,1452,real,task_performance,Yes,negative,negative,False,False,not_found
