label,n,is_floor,behaviour,d
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-3.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,3.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-4.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,1.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,-2.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,initializing,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,4.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,7.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,4.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,-2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,0.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,2.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,3.0
"Qwen3-32B: test cue, decode 0",90,False,test-talk,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-9.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-8.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,8.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,8.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-10.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-11.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,10.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,10.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-11.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-9.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,6.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-7.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-3.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-27.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,0.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-4.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-2.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,-1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,5.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,1.0
"Qwen3-32B: test cue, decode 1",94,False,deduction,8.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-5.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 1",94,False,knowledge recall,1.0
